timestamp,user_id,text,location_approx,sentiment,issue_category,likes,shares,comments,engagement_score
2025-05-14 07:27:45.530541,user_19472,Can someone help with monsoon flooding problem in Vadodara? It's really amazing.,Vadodara,positive,monsoon flooding,145,74,32,389
2025-05-11 10:14:05.799767,user_96608,The street lighting situation in Pune is fine. #civic #india,Pune,neutral,street lighting,207,99,24,477
2025-05-15 10:09:10.323740,user_42968,Update on public transport in Vadodara - things are looking great now!,Vadodara,positive,public transport,19,98,9,242
2025-05-06 08:45:46.760604,user_86710,The education situation in Ghaziabad is disappointed. #civic #india,Ghaziabad,negative,education,48,80,36,316
2025-05-11 05:04:05.401676,user_72053,Why is traffic congestion always standard in Nashik? Need better governance.,Nashik,neutral,traffic congestion,21,96,39,330
2025-05-22 14:06:02.687083,user_13945,Why is street lighting always bad in Visakhapatnam? Need better governance.,Visakhapatnam,negative,street lighting,430,47,41,647
2025-05-20 08:18:13.492377,user_2240,Update on monsoon flooding in Patna - things are looking amazing now!,Patna,positive,monsoon flooding,367,94,49,702
2025-05-05 08:34:42.339710,user_76011,Can someone help with pollution problem in Lucknow? It's really good.,Lucknow,positive,pollution,87,48,29,270
2025-05-25 15:50:40.295251,user_87391,Can someone help with street lighting problem in Bangalore? It's really fantastic.,Bangalore,positive,street lighting,478,32,23,611
2025-05-28 08:43:27.985506,user_47797,Grateful for the road repair improvements in Nagpur. Feels awful!,Nagpur,negative,road repair,79,59,17,248
2025-05-02 00:41:11.744324,user_64639,Can someone help with education problem in Ahmedabad? It's really normal.,Ahmedabad,neutral,education,454,96,8,670
2025-05-01 10:07:37.695239,user_27848,The street lighting situation in Nashik is fantastic. #civic #india,Nashik,positive,street lighting,225,9,23,312
2025-05-17 00:51:09.781023,user_59135,Grateful for the garbage collection improvements in Pimpri-Chinchwad. Feels fine!,Pimpri-Chinchwad,neutral,garbage collection,206,3,43,341
2025-05-05 11:46:48.725601,user_70855,Why is water shortage always awful in Pimpri-Chinchwad? Need better governance.,Pimpri-Chinchwad,negative,water shortage,367,92,5,566
2025-05-17 12:59:11.555599,user_29485,Grateful for the education improvements in Kanpur. Feels horrible!,Kanpur,negative,education,415,41,9,524
2025-05-21 13:49:33.807063,user_85108,Why is water shortage always amazing in Visakhapatnam? Need better governance.,Visakhapatnam,positive,water shortage,493,51,17,646
2025-05-09 14:19:33.411814,user_39302,Update on street lighting in Agra - things are looking frustrated now!,Agra,negative,street lighting,301,90,15,526
2025-05-02 19:15:59.717337,user_76271,Can someone help with pollution problem in Bhopal? It's really excellent.,Bhopal,positive,pollution,276,29,18,388
2025-05-26 14:53:11.341721,user_84836,Can someone help with education problem in Pune? It's really normal.,Pune,neutral,education,276,2,10,310
2025-05-16 03:48:32.032604,user_61469,Update on power outage in Visakhapatnam - things are looking bad now!,Visakhapatnam,negative,power outage,490,79,10,678
2025-05-24 23:27:27.724894,user_6461,The power outage situation in Vadodara is frustrated. #civic #india,Vadodara,negative,power outage,220,60,20,400
2025-05-10 13:26:52.119667,user_57859,The pollution situation in Mumbai is horrible. #civic #india,Mumbai,negative,pollution,313,37,2,393
2025-05-29 17:42:56.120349,user_32417,Why is water shortage always regular in Jaipur? Need better governance.,Jaipur,neutral,water shortage,340,36,24,484
2025-05-03 01:10:32.108844,user_50610,Grateful for the pollution improvements in Ahmedabad. Feels great!,Ahmedabad,positive,pollution,25,88,2,207
2025-05-06 16:04:30.211765,user_37071,The traffic congestion situation in Ludhiana is disappointed. #civic #india,Ludhiana,negative,traffic congestion,303,72,40,567
2025-05-18 02:15:29.211113,user_50554,The education situation in Pimpri-Chinchwad is happy. #civic #india,Pimpri-Chinchwad,positive,education,188,71,38,444
2025-05-27 18:58:36.785226,user_58217,Why is public transport always regular in Chennai? Need better governance.,Chennai,neutral,public transport,384,39,41,585
2025-05-15 07:50:17.216275,user_6474,Why is power outage always okay in Nagpur? Need better governance.,Nagpur,neutral,power outage,378,29,45,571
2025-05-25 09:53:18.671075,user_59540,Grateful for the water shortage improvements in Hyderabad. Feels regular!,Hyderabad,neutral,water shortage,421,24,4,481
2025-05-27 05:44:53.369460,user_13013,Grateful for the road repair improvements in Surat. Feels awful!,Surat,negative,road repair,332,87,28,590
2025-05-02 09:12:49.798265,user_74625,Why is education always fantastic in Nashik? Need better governance.,Nashik,positive,education,56,8,32,168
2025-04-30 22:44:48.264037,user_16989,The education situation in Ghaziabad is angry. #civic #india,Ghaziabad,negative,education,42,27,43,225
2025-05-06 11:58:40.740796,user_10910,Why is healthcare always excellent in Nashik? Need better governance.,Nashik,positive,healthcare,307,91,6,507
2025-05-04 09:17:20.669651,user_93757,Update on garbage collection in Bhopal - things are looking average now!,Bhopal,neutral,garbage collection,23,58,26,217
2025-05-25 12:41:23.222136,user_96912,Can someone help with road repair problem in Bangalore? It's really regular.,Bangalore,neutral,road repair,434,6,28,530
2025-05-20 18:51:12.308468,user_42790,Update on traffic congestion in Thane - things are looking okay now!,Thane,neutral,traffic congestion,271,60,25,466
2025-05-09 18:54:59.498158,user_91464,Can someone help with power outage problem in Kolkata? It's really standard.,Kolkata,neutral,power outage,336,21,28,462
2025-05-09 20:40:55.318812,user_9035,Update on monsoon flooding in Nagpur - things are looking happy now!,Nagpur,positive,monsoon flooding,191,28,22,313
2025-05-02 06:12:12.812689,user_3493,The monsoon flooding situation in Patna is fine. #civic #india,Patna,neutral,monsoon flooding,312,33,17,429
2025-05-28 07:44:41.309460,user_80273,Update on garbage collection in Hyderabad - things are looking horrible now!,Hyderabad,negative,garbage collection,466,28,18,576
2025-05-06 01:35:43.989055,user_25980,Can someone help with traffic congestion problem in Patna? It's really standard.,Patna,neutral,traffic congestion,267,69,35,510
2025-05-14 04:08:15.045561,user_53670,Update on education in Ludhiana - things are looking horrible now!,Ludhiana,negative,education,143,19,10,211
2025-05-11 11:47:18.944813,user_27195,Why is road repair always bad in Jaipur? Need better governance.,Jaipur,negative,road repair,322,66,36,562
2025-04-30 14:49:56.222744,user_82265,The road repair situation in Pune is amazing. #civic #india,Pune,positive,road repair,139,50,29,326
2025-05-24 06:50:16.576580,user_60344,The garbage collection situation in Jaipur is great. #civic #india,Jaipur,positive,garbage collection,5,48,23,170
2025-05-13 22:00:04.610102,user_24918,Can someone help with road repair problem in Pimpri-Chinchwad? It's really normal.,Pimpri-Chinchwad,neutral,road repair,283,73,48,573
2025-05-11 01:02:05.078737,user_27489,Update on education in Kolkata - things are looking disappointed now!,Kolkata,negative,education,255,33,48,465
2025-05-20 00:53:06.313839,user_90165,Can someone help with healthcare problem in Indore? It's really normal.,Indore,neutral,healthcare,297,65,31,520
2025-05-10 16:10:32.825998,user_61009,Can someone help with pollution problem in Thane? It's really wonderful.,Thane,positive,pollution,104,89,13,321
2025-05-23 05:03:13.748837,user_27406,Update on healthcare in Visakhapatnam - things are looking bad now!,Visakhapatnam,negative,healthcare,66,29,32,220
2025-05-21 04:27:32.265336,user_44700,Can someone help with road repair problem in Bhopal? It's really fantastic.,Bhopal,positive,road repair,149,25,3,208
2025-05-03 18:40:03.371668,user_75152,Why is water shortage always standard in Delhi? Need better governance.,Delhi,neutral,water shortage,420,70,33,659
2025-05-03 04:31:47.779480,user_91576,Update on power outage in Pune - things are looking wonderful now!,Pune,positive,power outage,373,70,5,528
2025-05-10 00:43:56.805043,user_18947,The road repair situation in Indore is standard. #civic #india,Indore,neutral,road repair,6,19,32,140
2025-05-25 12:44:04.255946,user_71360,Update on corruption in Thane - things are looking horrible now!,Thane,negative,corruption,16,90,39,313
2025-05-08 18:40:06.283626,user_79838,Update on road repair in Pimpri-Chinchwad - things are looking normal now!,Pimpri-Chinchwad,neutral,road repair,334,6,11,379
2025-05-01 08:15:33.661389,user_86303,Grateful for the monsoon flooding improvements in Kolkata. Feels fine!,Kolkata,neutral,monsoon flooding,377,59,49,642
2025-05-21 11:24:00.750806,user_80315,Grateful for the education improvements in Visakhapatnam. Feels excellent!,Visakhapatnam,positive,education,105,89,15,328
2025-05-01 18:56:46.740307,user_14433,The pollution situation in Vadodara is wonderful. #civic #india,Vadodara,positive,pollution,31,34,5,114
2025-05-23 15:35:12.117258,user_10969,Can someone help with public transport problem in Bhopal? It's really frustrated.,Bhopal,negative,public transport,49,67,12,219
2025-05-29 01:49:09.542832,user_47911,Why is healthcare always excellent in Surat? Need better governance.,Surat,positive,healthcare,44,66,22,242
2025-05-09 13:15:11.140114,user_18598,The corruption situation in Bangalore is bad. #civic #india,Bangalore,negative,corruption,11,69,47,290
2025-05-29 10:06:32.119688,user_20405,Can someone help with street lighting problem in Chennai? It's really happy.,Chennai,positive,street lighting,390,100,40,710
2025-05-25 20:35:03.876558,user_14467,Grateful for the traffic congestion improvements in Thane. Feels average!,Thane,neutral,traffic congestion,95,10,25,190
2025-05-05 11:49:43.697228,user_98977,Grateful for the water shortage improvements in Ahmedabad. Feels excellent!,Ahmedabad,positive,water shortage,341,69,33,578
2025-05-10 17:40:35.529626,user_91138,Grateful for the water shortage improvements in Mumbai. Feels good!,Mumbai,positive,water shortage,244,18,40,400
2025-05-01 18:02:57.857865,user_66039,Update on education in Nagpur - things are looking terrible now!,Nagpur,negative,education,382,86,24,626
2025-05-16 02:18:27.963218,user_44999,Update on healthcare in Pimpri-Chinchwad - things are looking awful now!,Pimpri-Chinchwad,negative,healthcare,270,97,22,530
2025-05-29 16:53:32.995119,user_2411,Why is garbage collection always awful in Chennai? Need better governance.,Chennai,negative,garbage collection,73,7,33,186
2025-05-22 07:15:10.070660,user_15750,The traffic congestion situation in Bangalore is regular. #civic #india,Bangalore,neutral,traffic congestion,289,82,29,540
2025-05-17 06:17:39.787384,user_56729,Why is garbage collection always disappointed in Patna? Need better governance.,Patna,negative,garbage collection,189,85,25,434
2025-05-20 17:08:56.149303,user_96648,Update on garbage collection in Bangalore - things are looking standard now!,Bangalore,neutral,garbage collection,286,66,11,451
2025-05-01 21:04:05.454774,user_57306,Update on power outage in Kanpur - things are looking frustrated now!,Kanpur,negative,power outage,185,69,31,416
2025-05-17 23:31:35.351924,user_8615,Update on pollution in Kolkata - things are looking regular now!,Kolkata,neutral,pollution,32,36,42,230
2025-05-23 19:14:25.920417,user_98750,Why is housing always regular in Pimpri-Chinchwad? Need better governance.,Pimpri-Chinchwad,neutral,housing,337,32,8,425
2025-05-04 09:54:23.569975,user_46471,The education situation in Kolkata is regular. #civic #india,Kolkata,neutral,education,17,69,2,161
2025-05-22 03:50:06.081299,user_16939,The traffic congestion situation in Lucknow is great. #civic #india,Lucknow,positive,traffic congestion,379,87,34,655
2025-05-07 03:40:11.116935,user_27502,Grateful for the corruption improvements in Chennai. Feels regular!,Chennai,neutral,corruption,330,42,8,438
2025-05-28 11:48:21.928201,user_26189,Can someone help with traffic congestion problem in Ludhiana? It's really standard.,Ludhiana,neutral,traffic congestion,291,94,2,485
2025-05-07 09:29:41.296858,user_43323,Grateful for the water shortage improvements in Ahmedabad. Feels frustrated!,Ahmedabad,negative,water shortage,468,72,42,738
2025-05-24 13:23:37.051399,user_53906,Grateful for the monsoon flooding improvements in Mumbai. Feels angry!,Mumbai,negative,monsoon flooding,310,5,6,338
2025-05-06 23:14:21.198107,user_69234,Can someone help with education problem in Jaipur? It's really amazing.,Jaipur,positive,education,306,32,29,457
2025-05-20 10:21:43.850442,user_55802,The water shortage situation in Ghaziabad is wonderful. #civic #india,Ghaziabad,positive,water shortage,16,32,23,149
2025-05-05 04:12:59.769211,user_30225,The traffic congestion situation in Kolkata is angry. #civic #india,Kolkata,negative,traffic congestion,474,92,23,727
2025-05-24 17:12:09.169395,user_58084,Grateful for the monsoon flooding improvements in Delhi. Feels normal!,Delhi,neutral,monsoon flooding,82,13,48,252
2025-05-10 20:26:47.510410,user_3855,Grateful for the corruption improvements in Nashik. Feels regular!,Nashik,neutral,corruption,385,8,34,503
2025-05-20 04:33:07.587761,user_2148,Why is street lighting always excellent in Ludhiana? Need better governance.,Ludhiana,positive,street lighting,135,3,47,282
2025-05-22 03:45:10.654258,user_10417,Can someone help with education problem in Vadodara? It's really wonderful.,Vadodara,positive,education,135,55,30,335
2025-05-22 09:12:06.332981,user_43735,Can someone help with road repair problem in Bhopal? It's really bad.,Bhopal,negative,road repair,311,14,19,396
2025-05-26 02:32:33.387105,user_84283,Why is power outage always fantastic in Bangalore? Need better governance.,Bangalore,positive,power outage,441,62,21,628
